"A_Midsummer_Nights_Dream" "fallushr" "shakespeare-alls-11" "shakespeare-as-12" "shakespeare-comedy-7" "shakespeare-loves-8" "shakespeare-merchant-5" "shakespeare-merry-15" "shakespeare-midsummer-16" "shakespeare-much-3"
"habit" 0 0 0 0.00434839326868722 0.00613722842764208 0.00868055555555556 0.0134198165958399 0.00419832906503212 0 0.00441988950276243
"hates" 0.00585000585000585 0 0 0.00869678653737444 0 0 0.0134198165958399 0.00419832906503212 0.00580349370320933 0.00441988950276243
"heat" 0.00585000585000585 0 0.00407016972607758 0 0 0.00868055555555556 0.00894654439722657 0.00419832906503212 0.00580349370320933 0.00441988950276243
"heigh-ho" 0.00585000585000585 0 0 0.0217419663434361 0 0 0 0 0.00580349370320933 0.00883977900552486
"hole" 0.0175500175500175 0 0.00407016972607758 0 0 0.00434027777777778 0 0.00419832906503212 0.017410481109628 0
"huge" 0 0.0275747966358748 0 0.00434839326868722 0.00613722842764208 0.0173611111111111 0.00447327219861329 0 0 0
"hymen" 0 0 0 0.0347871461494978 0 0 0 0 0 0.00441988950276243
"injury" 0.0175500175500175 0 0 0.00434839326868722 0.0122744568552842 0 0 0 0.017410481109628 0
"interest" 0 0.0137873983179374 0 0.00434839326868722 0 0 0.0268396331916797 0 0 0.00441988950276243
"invisible" 0.0117000117000117 0 0 0.00869678653737444 0.00613722842764208 0.00434027777777778 0 0 0.0116069874064187 0.00441988950276243
"italy" 0 0 0.0122105091782327 0 0 0 0.0134198165958399 0 0 0.0132596685082873
"jewels" 0.00585000585000585 0 0 0.00434839326868722 0.00613722842764208 0.00434027777777778 0.0178930887944531 0 0.00580349370320933 0
"juice" 0.0234000234000234 0 0 0 0 0 0 0.00419832906503212 0.0232139748128373 0
"keeping" 0 0.0275747966358748 0.00814033945215516 0.00434839326868722 0 0.0130208333333333 0.00447327219861329 0 0 0
"lands" 0 0 0 0.0260903596121233 0.00613722842764208 0 0.00447327219861329 0.00419832906503212 0 0
"lawful" 0 0 0.0203508486303879 0.00434839326868722 0 0.00434027777777778 0.00447327219861329 0.00419832906503212 0 0
"laws" 0 0 0 0 0.0184116852829262 0.00868055555555556 0.0178930887944531 0 0 0
"league" 0.0175500175500175 0 0 0 0.0122744568552842 0 0 0.00419832906503212 0.017410481109628 0
"likewise" 0 0 0 0 0.00613722842764208 0.0130208333333333 0.00447327219861329 0.0125949871950964 0 0.00441988950276243
"linen" 0.00585000585000585 0 0 0 0 0.00434027777777778 0 0.0251899743901927 0.00580349370320933 0
"lock^d" 0 0 0.00407016972607758 0 0.0368233705658525 0.00434027777777778 0.00447327219861329 0 0 0
"mantle" 0.0234000234000234 0 0 0 0 0 0.00447327219861329 0 0.0232139748128373 0
"mar" 0.00585000585000585 0 0 0.0173935730747489 0 0.00868055555555556 0.00447327219861329 0 0.00580349370320933 0
"mayst" 0.00585000585000585 0 0.0122105091782327 0.00434839326868722 0 0 0.0134198165958399 0 0.00580349370320933 0
"medicine" 0.00585000585000585 0 0.0122105091782327 0.00434839326868722 0 0 0 0.00419832906503212 0.00580349370320933 0.00883977900552486
"memory" 0 0.0137873983179374 0 0.00434839326868722 0.00613722842764208 0.0130208333333333 0.00894654439722657 0.00419832906503212 0 0
"mischief" 0.0117000117000117 0 0 0 0 0 0 0.00419832906503212 0.0116069874064187 0.0176795580110497
"monstrous" 0.0175500175500175 0 0.00814033945215516 0.00434839326868722 0 0 0 0 0.017410481109628 0
"nice" 0 0 0.00407016972607758 0.00434839326868722 0 0.0217013888888889 0.00447327219861329 0 0 0.00441988950276243
"notwithstanding" 0.00585000585000585 0 0 0 0 0 0.0134198165958399 0.0167933162601285 0.00580349370320933 0
"numbers" 0 0 0 0 0 0.0173611111111111 0 0.0167933162601285 0 0.00441988950276243
"observance" 0.00585000585000585 0 0.00814033945215516 0.0130451798060617 0 0 0.00447327219861329 0.00419832906503212 0.00580349370320933 0
"offended" 0.00585000585000585 0 0.00814033945215516 0 0.00613722842764208 0.00434027777777778 0.00447327219861329 0.00419832906503212 0.00580349370320933 0.00441988950276243
"otherwise" 0 0.0137873983179374 0.00814033945215516 0 0 0 0 0.0125949871950964 0 0.0132596685082873
"owner" 0.00585000585000585 0 0.00407016972607758 0.00434839326868722 0.0122744568552842 0 0 0.00839665813006423 0.00580349370320933 0.00441988950276243
"partly" 0.00585000585000585 0 0 0.00434839326868722 0 0 0.0134198165958399 0 0.00580349370320933 0.0132596685082873
"pause" 0.00585000585000585 0 0 0 0.00613722842764208 0 0.0178930887944531 0.00419832906503212 0.00580349370320933 0.00441988950276243
"pearl" 0.0117000117000117 0.0137873983179374 0 0.00434839326868722 0 0.00868055555555556 0 0.00419832906503212 0.0116069874064187 0
"plays" 0.00585000585000585 0 0 0.0130451798060617 0 0.0130208333333333 0.00447327219861329 0 0.00580349370320933 0
"plead" 0.00585000585000585 0 0.00814033945215516 0 0.0306861421382104 0 0 0 0.00580349370320933 0
"pleases" 0 0 0.00407016972607758 0.0130451798060617 0 0.00434027777777778 0 0.00839665813006423 0 0.00883977900552486
"portia^s" 0 0 0 0 0 0 0.0402594497875196 0 0 0
"post" 0 0 0.00407016972607758 0.00434839326868722 0.0184116852829262 0.00434027777777778 0.00894654439722657 0 0 0.00441988950276243
"prayer" 0.0117000117000117 0 0 0 0 0 0.0134198165958399 0.00839665813006423 0.0116069874064187 0
"prison" 0.00585000585000585 0.0137873983179374 0.00814033945215516 0 0.0122744568552842 0.00434027777777778 0 0 0.00580349370320933 0.00441988950276243
"questions" 0.00585000585000585 0 0.0162806789043103 0.00434839326868722 0 0.00434027777777778 0 0.00419832906503212 0.00580349370320933 0
"rank" 0 0.0275747966358748 0 0.0173935730747489 0 0 0.00894654439722657 0.00419832906503212 0 0
"rapier" 0 0 0 0 0.00613722842764208 0.0130208333333333 0 0.0209916453251606 0 0
"reasonable" 0.00585000585000585 0 0 0.00434839326868722 0 0 0.00447327219861329 0.0167933162601285 0.00580349370320933 0.00441988950276243
"removed" 0.00585000585000585 0.0137873983179374 0.00814033945215516 0.0130451798060617 0 0.00434027777777778 0 0 0.00580349370320933 0
"renowned" 0.00585000585000585 0 0 0 0.0122744568552842 0.00434027777777778 0.00894654439722657 0.00419832906503212 0.00580349370320933 0.00441988950276243
"reverend" 0 0 0 0 0.0184116852829262 0.00434027777777778 0.00894654439722657 0.00419832906503212 0 0.00883977900552486
"running" 0.00585000585000585 0.0137873983179374 0.00407016972607758 0.00434839326868722 0.00613722842764208 0.00868055555555556 0.00447327219861329 0 0.00580349370320933 0
"sack" 0 0 0 0 0 0 0 0.0377849615852891 0 0
"secretly" 0.00585000585000585 0 0 0.00869678653737444 0 0 0.00447327219861329 0.00419832906503212 0.00580349370320933 0.0132596685082873
"shade" 0.0117000117000117 0 0 0.00869678653737444 0 0.0130208333333333 0 0 0.0116069874064187 0
"shines" 0.0117000117000117 0 0 0 0.00613722842764208 0.00434027777777778 0.0134198165958399 0 0.0116069874064187 0
"sign" 0 0 0 0 0 0.0130208333333333 0.00894654439722657 0 0 0.0176795580110497
"skin" 0.00585000585000585 0.0137873983179374 0.00407016972607758 0.00434839326868722 0.0184116852829262 0 0 0 0.00580349370320933 0.00441988950276243
"society" 0.00585000585000585 0.0137873983179374 0 0.0130451798060617 0 0.0130208333333333 0 0 0.00580349370320933 0
"sole" 0 0.0275747966358748 0.00407016972607758 0 0.00613722842764208 0.0130208333333333 0.00447327219861329 0 0 0.00441988950276243
"sovereign" 0 0 0.0203508486303879 0.00434839326868722 0.00613722842764208 0.00868055555555556 0 0 0 0
"spit" 0 0 0 0.00869678653737444 0.0122744568552842 0.00434027777777778 0.0134198165958399 0 0 0.00441988950276243
"spy" 0.0175500175500175 0 0 0 0 0 0 0.00839665813006423 0.017410481109628 0.00441988950276243
"start" 0.00585000585000585 0 0.00814033945215516 0 0.00613722842764208 0 0.00447327219861329 0.00839665813006423 0.00580349370320933 0.00441988950276243
"stream" 0 0 0.00814033945215516 0.0130451798060617 0.00613722842764208 0 0.00894654439722657 0 0 0.00441988950276243
"stuff" 0.00585000585000585 0 0 0 0.0245489137105683 0.00434027777777778 0.00447327219861329 0 0.00580349370320933 0.00441988950276243
"subject" 0 0 0 0.00434839326868722 0.0122744568552842 0.00434027777777778 0.00894654439722657 0.00839665813006423 0 0.00441988950276243
"substance" 0 0.0275747966358748 0 0 0.00613722842764208 0 0.0134198165958399 0.0125949871950964 0 0
"supper" 0 0 0 0 0 0.00434027777777778 0.0134198165958399 0 0 0.0220994475138122
"suspect" 0 0 0 0 0.00613722842764208 0 0.00447327219861329 0.0167933162601285 0 0.0132596685082873
"swears" 0 0 0.00407016972607758 0.0130451798060617 0 0 0 0.0125949871950964 0 0.00883977900552486
"sweat" 0.00585000585000585 0 0 0.0173935730747489 0 0.00434027777777778 0.00894654439722657 0 0.00580349370320933 0
"swifter" 0.0234000234000234 0 0 0 0 0.00434027777777778 0 0 0.0232139748128373 0
"table" 0 0 0.00407016972607758 0.00869678653737444 0.00613722842764208 0.00434027777777778 0.0134198165958399 0.00419832906503212 0 0
"teeth" 0 0 0.00407016972607758 0.00869678653737444 0.0122744568552842 0.00434027777777778 0.00447327219861329 0.00419832906503212 0 0.00441988950276243
"term" 0 0.0137873983179374 0 0.00869678653737444 0 0.0173611111111111 0.00447327219861329 0 0 0.00441988950276243
"terrible" 0 0.0827243899076244 0.00814033945215516 0 0 0 0 0 0 0.00441988950276243
"therein" 0.00585000585000585 0 0.00407016972607758 0.00869678653737444 0 0 0.00894654439722657 0.00419832906503212 0.00580349370320933 0.00441988950276243
"travel" 0 0 0.00814033945215516 0.0173935730747489 0.00613722842764208 0.00868055555555556 0 0 0 0
"troop" 0.00585000585000585 0.0137873983179374 0.0122105091782327 0 0.00613722842764208 0 0 0.00839665813006423 0.00580349370320933 0
"trouble" 0 0 0 0.00434839326868722 0.0122744568552842 0 0.00894654439722657 0.00419832906503212 0 0.0132596685082873
"turning" 0 0 0 0.00869678653737444 0 0.00868055555555556 0.0178930887944531 0 0 0.00441988950276243
"unworthy" 0.00585000585000585 0 0.0122105091782327 0.0130451798060617 0 0 0 0 0.00580349370320933 0.00441988950276243
"vat" 0 0 0 0 0 0 0 0.0377849615852891 0 0
"wander" 0.0117000117000117 0 0 0.00869678653737444 0.0184116852829262 0 0 0 0.0116069874064187 0
"weeping" 0 0 0 0.0173935730747489 0.0184116852829262 0 0.00447327219861329 0 0 0.00441988950276243
"wretched" 0 0 0.00407016972607758 0.0173935730747489 0.0122744568552842 0.00434027777777778 0.00447327219861329 0 0 0
"writes" 0 0 0.00814033945215516 0.0130451798060617 0 0 0.00447327219861329 0.0125949871950964 0 0
"writing" 0 0 0 0.0130451798060617 0 0.0130208333333333 0.00894654439722657 0 0 0.00441988950276243
"wronged" 0 0 0 0 0 0 0 0.0167933162601285 0 0.0220994475138122
"you^re" 0 0 0.0162806789043103 0 0.00613722842764208 0 0 0.0167933162601285 0 0
"abbess" 0 0 0 0 0.0490978274211366 0 0 0 0 0
"absent" 0 0 0.0122105091782327 0.00869678653737444 0 0 0.00894654439722657 0 0 0.00441988950276243
"abused" 0.00585000585000585 0 0.00407016972607758 0.00434839326868722 0.00613722842764208 0.00434027777777778 0 0.00419832906503212 0.00580349370320933 0.00441988950276243
"accused" 0 0 0.00407016972607758 0 0 0 0.00447327219861329 0 0 0.0265193370165746
"advantage" 0.00585000585000585 0 0.0122105091782327 0 0 0 0.00447327219861329 0.00839665813006423 0.00580349370320933 0
"affections" 0 0.0137873983179374 0 0.00434839326868722 0.00613722842764208 0.00434027777777778 0.0134198165958399 0 0 0.00441988950276243
"altogether" 0 0.0275747966358748 0.00814033945215516 0.00869678653737444 0 0 0 0.00839665813006423 0 0
"aquitaine" 0 0 0 0 0 0.0347222222222222 0 0 0 0
"ashamed" 0 0 0.00407016972607758 0 0 0.00434027777777778 0.00894654439722657 0.0125949871950964 0 0.00441988950276243
"attendant" 0.0117000117000117 0 0.00407016972607758 0 0.0122744568552842 0 0 0 0.0116069874064187 0.00441988950276243
"audience" 0.00585000585000585 0 0 0.00869678653737444 0 0.0173611111111111 0 0 0.00580349370320933 0
"authority" 0 0 0.00814033945215516 0 0 0.0130208333333333 0.00894654439722657 0 0 0.00441988950276243
"bait" 0.00585000585000585 0 0 0 0.00613722842764208 0 0.00894654439722657 0 0.00580349370320933 0.0132596685082873
"banished" 0 0 0 0.0347871461494978 0 0 0 0 0 0
"bastard" 0 0 0 0.00434839326868722 0.00613722842764208 0.00434027777777778 0.00894654439722657 0 0 0.0132596685082873
"beating" 0 0.0137873983179374 0 0 0.0368233705658525 0 0 0.00419832906503212 0 0
"became" 0 0.0413621949538122 0.00407016972607758 0 0.0184116852829262 0 0.00447327219861329 0 0 0
"begins" 0 0 0.00407016972607758 0.0130451798060617 0.00613722842764208 0.00868055555555556 0 0 0 0.00441988950276243
"belike" 0.00585000585000585 0 0.00407016972607758 0 0.0122744568552842 0.00868055555555556 0 0.00419832906503212 0.00580349370320933 0
"bell" 0 0 0 0.00434839326868722 0.0122744568552842 0 0.00894654439722657 0.00419832906503212 0 0.00883977900552486
"bellario" 0 0 0 0 0 0 0.0357861775889063 0 0 0
"beloved" 0.00585000585000585 0.0137873983179374 0 0.0130451798060617 0.00613722842764208 0 0.00447327219861329 0 0.00580349370320933 0
"bent" 0.00585000585000585 0.0137873983179374 0.00407016972607758 0 0.00613722842764208 0.00434027777777778 0 0 0.00580349370320933 0.00883977900552486
"bestowed" 0 0 0 0.00434839326868722 0 0 0 0.0125949871950964 0 0.0176795580110497
"betwixt" 0.00585000585000585 0 0.00814033945215516 0.00869678653737444 0 0 0 0 0.00580349370320933 0.00883977900552486
"birds" 0 0 0 0.00434839326868722 0 0.0130208333333333 0 0.00839665813006423 0 0.00883977900552486
"blue" 0 0.0137873983179374 0 0.00434839326868722 0.00613722842764208 0.00434027777777778 0 0.0167933162601285 0 0
"bower" 0.0175500175500175 0 0 0 0 0 0 0 0.017410481109628 0.00883977900552486
"bravely" 0.00585000585000585 0 0.0162806789043103 0.00434839326868722 0 0 0 0 0.00580349370320933 0.00441988950276243
"brows" 0.00585000585000585 0 0.00407016972607758 0.00434839326868722 0 0.00868055555555556 0 0.00419832906503212 0.00580349370320933 0.00441988950276243
"buds" 0.0234000234000234 0 0 0 0 0 0 0 0.0232139748128373 0
"bull" 0.00585000585000585 0 0 0 0 0 0 0.00419832906503212 0.00580349370320933 0.0220994475138122
"calf" 0 0 0 0 0 0.0260416666666667 0 0 0 0.00883977900552486
"camp" 0 0 0.0325613578086206 0 0 0 0 0 0 0
"candle" 0.00585000585000585 0 0 0.00869678653737444 0 0 0.0178930887944531 0 0.00580349370320933 0
"cap" 0 0 0.0162806789043103 0 0 0.00868055555555556 0 0 0 0.00883977900552486
"carriage" 0 0 0 0 0.00613722842764208 0.0217013888888889 0 0.00419832906503212 0 0.00441988950276243
"cast" 0 0 0 0.0217419663434361 0 0.00434027777777778 0.00447327219861329 0.00419832906503212 0 0
"conclude" 0.00585000585000585 0 0 0 0.0122744568552842 0 0 0 0.00580349370320933 0.0176795580110497
"conjure" 0.00585000585000585 0 0 0.00434839326868722 0.0184116852829262 0 0 0.00419832906503212 0.00580349370320933 0.00441988950276243
"conqueror" 0.00585000585000585 0.0137873983179374 0 0.00434839326868722 0 0.0173611111111111 0 0 0.00580349370320933 0
"constant" 0 0.0137873983179374 0 0.00869678653737444 0 0 0.00894654439722657 0 0 0.0132596685082873
"convey" 0 0.0413621949538122 0.00407016972607758 0 0.00613722842764208 0 0 0.0125949871950964 0 0
"courtesies" 0.00585000585000585 0 0.00814033945215516 0 0 0 0.00894654439722657 0 0.00580349370320933 0.00883977900552486
"daughter^s" 0.00585000585000585 0 0.00407016972607758 0.00434839326868722 0 0 0.00894654439722657 0 0.00580349370320933 0.00883977900552486
"deeds" 0 0.0137873983179374 0.00814033945215516 0.00434839326868722 0.00613722842764208 0 0.00894654439722657 0 0 0.00441988950276243
"delivered" 0 0 0.00814033945215516 0 0.0122744568552842 0.00434027777777778 0.00447327219861329 0.00419832906503212 0 0.00441988950276243
"derision" 0.0234000234000234 0 0 0 0 0 0 0 0.0232139748128373 0
"direction" 0 0.0551495932717496 0 0 0 0 0.00894654439722657 0.00419832906503212 0 0.00441988950276243
"distance" 0 0.0413621949538122 0.00814033945215516 0 0 0 0 0.0125949871950964 0 0
"dramatis" 0 0 0.00407016972607758 0.00434839326868722 0.00613722842764208 0.00434027777777778 0.00447327219861329 0.00419832906503212 0.00580349370320933 0.00441988950276243
"drops" 0 0 0 0.0130451798060617 0 0.00434027777777778 0.0134198165958399 0 0 0.00441988950276243
"dumb" 0.00585000585000585 0 0.00814033945215516 0 0 0 0.00894654439722657 0 0.00580349370320933 0.00883977900552486
"east" 0.00585000585000585 0 0 0.00434839326868722 0 0.0130208333333333 0 0.00419832906503212 0.00580349370320933 0.00441988950276243
"em" 0 0 0.0203508486303879 0.00434839326868722 0 0 0 0.00839665813006423 0 0
"embrace" 0 0 0.00407016972607758 0.00434839326868722 0.00613722842764208 0.00434027777777778 0.00447327219861329 0 0 0.0132596685082873
"engaged" 0.00585000585000585 0 0.00407016972607758 0 0.00613722842764208 0.00434027777777778 0.00894654439722657 0 0.00580349370320933 0.00441988950276243
"entertain" 0 0 0 0.00434839326868722 0.0122744568552842 0 0.00447327219861329 0.0167933162601285 0 0
"entertainment" 0 0 0.0122105091782327 0.00869678653737444 0 0.00868055555555556 0 0.00419832906503212 0 0
"equal" 0 0 0.0122105091782327 0.00434839326868722 0 0.00434027777777778 0.00894654439722657 0 0 0.00441988950276243
"esteem" 0.0117000117000117 0 0.00814033945215516 0.00434839326868722 0 0.00434027777777778 0 0 0.0116069874064187 0
"except" 0 0.0275747966358748 0.00407016972607758 0 0.00613722842764208 0 0.00447327219861329 0.00419832906503212 0 0.00883977900552486
"exchange" 0 0 0 0 0 0.0217013888888889 0.00447327219861329 0.00419832906503212 0 0.00441988950276243
"expect" 0 0 0 0 0.00613722842764208 0 0.0223663609930664 0 0 0.00883977900552486
"familiar" 0 0.0137873983179374 0.00407016972607758 0 0 0.0130208333333333 0 0.00839665813006423 0 0.00441988950276243
"fantastical" 0 0 0 0.0130451798060617 0 0.00868055555555556 0 0.00419832906503212 0 0.00883977900552486
"fates" 0.0175500175500175 0 0 0 0.00613722842764208 0 0.00447327219861329 0 0.017410481109628 0
"fears" 0.0117000117000117 0 0.0122105091782327 0 0 0.00434027777777778 0 0 0.0116069874064187 0
"fed" 0 0 0.00814033945215516 0 0.00613722842764208 0.00434027777777778 0.00894654439722657 0.00419832906503212 0 0.00441988950276243
"feeling" 0 0.0551495932717496 0 0 0.00613722842764208 0.0130208333333333 0 0 0 0
"fierce" 0.0175500175500175 0.0137873983179374 0 0 0 0.00434027777777778 0 0 0.017410481109628 0
"finely" 0 0.0137873983179374 0 0 0 0.0173611111111111 0 0.0125949871950964 0 0
"fingers" 0.0175500175500175 0.0137873983179374 0 0 0 0.00434027777777778 0 0 0.017410481109628 0
"fits" 0 0 0.0122105091782327 0.00869678653737444 0.0122744568552842 0 0 0 0 0.00441988950276243
"flies" 0.0117000117000117 0 0.00407016972607758 0.00434839326868722 0 0 0 0.00839665813006423 0.0116069874064187 0
"followers" 0.00585000585000585 0 0 0.00434839326868722 0.00613722842764208 0 0.00894654439722657 0.00419832906503212 0.00580349370320933 0.00441988950276243
"foolery" 0 0 0.00407016972607758 0.00869678653737444 0.00613722842764208 0.00868055555555556 0 0.00419832906503212 0 0.00441988950276243
"forehead" 0 0 0.00407016972607758 0.00869678653737444 0.00613722842764208 0.00434027777777778 0 0.00419832906503212 0 0.00883977900552486
"fortune^s" 0 0 0.0244210183564655 0.00869678653737444 0 0 0 0 0 0
"gentleness" 0.00585000585000585 0 0 0.0173935730747489 0 0.00434027777777778 0.00447327219861329 0 0.00580349370320933 0
"glance" 0.0117000117000117 0.0413621949538122 0 0 0 0.00434027777777778 0 0 0.0116069874064187 0
"grace^s" 0 0 0.00814033945215516 0 0 0.0130208333333333 0.00447327219861329 0 0 0.00883977900552486
"grave" 0 0 0.0122105091782327 0.00434839326868722 0.00613722842764208 0 0.00894654439722657 0 0 0.00441988950276243
"groan" 0 0 0.00814033945215516 0 0 0.0173611111111111 0 0 0 0.00883977900552486
"hateful" 0.0175500175500175 0 0 0 0 0.00434027777777778 0 0.00419832906503212 0.017410481109628 0
"hears" 0 0 0.00407016972607758 0 0 0.0130208333333333 0.00447327219861329 0.0125949871950964 0 0
"heart^s" 0 0 0.00407016972607758 0.00434839326868722 0.0122744568552842 0.00434027777777778 0.00894654439722657 0 0 0.00441988950276243
"heaven^s" 0 0 0.00407016972607758 0 0.0122744568552842 0.0217013888888889 0 0 0 0
"henceforth" 0.00585000585000585 0 0.00407016972607758 0.00869678653737444 0 0.00434027777777778 0 0.00419832906503212 0.00580349370320933 0.00441988950276243
"hereafter" 0 0 0.00814033945215516 0.0130451798060617 0 0 0.00447327219861329 0.00419832906503212 0 0.00441988950276243
"hero^s" 0 0 0 0 0 0 0 0 0 0.0353591160220995
"humble" 0 0 0.0203508486303879 0 0 0.00868055555555556 0 0 0 0.00441988950276243
"idea" 0 0.0965117882255618 0 0 0 0 0 0 0 0.00441988950276243
"ignorance" 0 0 0.00814033945215516 0 0 0.0173611111111111 0 0.00839665813006423 0 0
"infinite" 0 0 0.0122105091782327 0 0.00613722842764208 0.00434027777777778 0.00447327219861329 0.00419832906503212 0 0.00441988950276243
"influence" 0 0.0827243899076244 0.00407016972607758 0 0 0.00434027777777778 0 0 0 0
"intend" 0.0117000117000117 0 0 0 0 0.00434027777777778 0 0.00839665813006423 0.0116069874064187 0.00441988950276243
"intents" 0.00585000585000585 0 0.0162806789043103 0 0 0.00868055555555556 0 0 0.00580349370320933 0
"kinsman" 0.00585000585000585 0 0.00407016972607758 0.00434839326868722 0.00613722842764208 0 0.00447327219861329 0.00419832906503212 0.00580349370320933 0.00441988950276243
"knaves" 0 0 0.00814033945215516 0 0 0 0 0.00839665813006423 0 0.0176795580110497
"knit" 0.0175500175500175 0 0 0 0 0 0 0.00419832906503212 0.017410481109628 0.00441988950276243
"lark" 0.0175500175500175 0 0.00407016972607758 0 0 0 0.00447327219861329 0 0.017410481109628 0
"lately" 0 0.0137873983179374 0.0122105091782327 0.00434839326868722 0.00613722842764208 0 0.00447327219861329 0.00419832906503212 0 0
"leaden" 0.00585000585000585 0.0137873983179374 0.00407016972607758 0 0 0.00868055555555556 0.00894654439722657 0 0.00580349370320933 0
"lean" 0 0 0 0.0173935730747489 0.00613722842764208 0.00868055555555556 0.00447327219861329 0 0 0
"lime" 0.0175500175500175 0 0 0 0 0 0 0.00419832906503212 0.017410481109628 0.00441988950276243
"loath" 0.00585000585000585 0 0.00407016972607758 0.00434839326868722 0.00613722842764208 0.00434027777777778 0.00447327219861329 0.00419832906503212 0.00580349370320933 0
"loud" 0.0117000117000117 0 0.00407016972607758 0 0 0 0.00894654439722657 0.00419832906503212 0.0116069874064187 0
"lower" 0.0117000117000117 0 0.00407016972607758 0 0 0.00868055555555556 0.00447327219861329 0 0.0116069874064187 0
"lulla" 0.0234000234000234 0 0 0 0 0 0 0 0.0232139748128373 0
"lullaby" 0.0234000234000234 0 0 0 0 0 0 0 0.0232139748128373 0
"lust" 0 0 0.00814033945215516 0 0.0122744568552842 0 0 0.0167933162601285 0 0
"lysander^s" 0.0234000234000234 0 0 0 0 0 0 0 0.0232139748128373 0
"madly" 0.0175500175500175 0 0 0 0.0122744568552842 0 0 0 0.017410481109628 0
"mansion" 0 0.0965117882255618 0 0 0 0 0.00447327219861329 0 0 0
"martext" 0 0 0 0.0347871461494978 0 0 0 0 0 0
"merely" 0 0.0275747966358748 0.00407016972607758 0.0130451798060617 0 0 0.00447327219861329 0 0 0.00441988950276243
"mild" 0.0117000117000117 0 0 0.00434839326868722 0 0.00868055555555556 0 0 0.0116069874064187 0.00441988950276243
"milk" 0.0117000117000117 0 0.00407016972607758 0 0 0.00868055555555556 0.00447327219861329 0 0.0116069874064187 0
"mistook" 0.0117000117000117 0 0 0 0 0.00868055555555556 0 0.00839665813006423 0.0116069874064187 0
"mocks" 0 0 0 0.00434839326868722 0 0.0217013888888889 0 0 0 0.00883977900552486
"moment" 0.00585000585000585 0.0413621949538122 0 0.00869678653737444 0 0 0 0.00419832906503212 0.00580349370320933 0
"monster" 0.0117000117000117 0 0 0.00434839326868722 0 0.00434027777777778 0 0.00839665813006423 0.0116069874064187 0
"musical" 0.0117000117000117 0.0275747966358748 0 0.00434839326868722 0 0.00434027777777778 0 0 0.0116069874064187 0
"nativity" 0.0117000117000117 0 0 0.00434839326868722 0.0122744568552842 0 0 0.00419832906503212 0.0116069874064187 0
"nimble" 0.00585000585000585 0 0 0.00869678653737444 0.00613722842764208 0.0130208333333333 0 0 0.00580349370320933 0
"odds" 0 0 0 0.00434839326868722 0 0.0260416666666667 0 0.00419832906503212 0 0
"orchard" 0 0 0 0.00869678653737444 0 0 0 0 0 0.0265193370165746
"owes" 0 0 0.0162806789043103 0 0.0184116852829262 0 0.00447327219861329 0 0 0
"pace" 0.00585000585000585 0 0.00407016972607758 0.00434839326868722 0 0 0.00447327219861329 0 0.00580349370320933 0.0132596685082873
"page^s" 0 0 0 0 0 0 0.00447327219861329 0.0293883034552248 0 0
"pair" 0.00585000585000585 0 0 0.0130451798060617 0.00613722842764208 0 0 0.00419832906503212 0.00580349370320933 0.00441988950276243
"particular" 0 0.0137873983179374 0.0203508486303879 0 0 0 0 0 0 0.00883977900552486
"pate" 0 0 0.00407016972607758 0 0.0368233705658525 0 0 0.00419832906503212 0 0
"penny" 0 0 0.00407016972607758 0.00434839326868722 0 0.0130208333333333 0 0.0125949871950964 0 0
"perjury" 0 0 0 0 0 0.0217013888888889 0.00447327219861329 0 0 0.00883977900552486
"personae" 0 0 0.00407016972607758 0.00434839326868722 0.00613722842764208 0.00434027777777778 0.00447327219861329 0.00419832906503212 0.00580349370320933 0.00441988950276243
"piece" 0.00585000585000585 0 0 0.00434839326868722 0 0.00434027777777778 0 0.00839665813006423 0.00580349370320933 0.00883977900552486
"plague" 0 0 0.0122105091782327 0 0 0.00868055555555556 0.00447327219861329 0 0 0.00883977900552486
"plot" 0.00585000585000585 0 0.00814033945215516 0 0 0 0 0.0167933162601285 0.00580349370320933 0
"poison" 0 0 0.00407016972607758 0.00869678653737444 0.00613722842764208 0 0.00447327219861329 0.00419832906503212 0 0.00883977900552486
"praised" 0 0 0.00814033945215516 0.00434839326868722 0 0 0 0.0125949871950964 0 0.00883977900552486
"price" 0 0 0.0122105091782327 0 0 0.00868055555555556 0.00894654439722657 0 0 0.00441988950276243
"proof" 0 0 0 0.00434839326868722 0 0 0.00447327219861329 0.00419832906503212 0 0.0220994475138122
"quaint" 0.0117000117000117 0.0137873983179374 0 0 0 0 0.00447327219861329 0.00419832906503212 0.0116069874064187 0.00441988950276243
"raise" 0 0 0 0.00434839326868722 0 0 0.0223663609930664 0.00839665813006423 0 0
"ran" 0 0.0137873983179374 0 0 0.0306861421382104 0 0.00894654439722657 0 0 0
"recompense" 0.00585000585000585 0 0.00407016972607758 0.00869678653737444 0 0.00434027777777778 0 0.00419832906503212 0.00580349370320933 0.00441988950276243
"reply" 0.00585000585000585 0.0137873983179374 0 0.00869678653737444 0 0.00434027777777778 0.00894654439722657 0 0.00580349370320933 0
"reverence" 0 0 0 0.00434839326868722 0 0 0.0134198165958399 0 0 0.0176795580110497
"ridiculous" 0 0.0137873983179374 0 0.00869678653737444 0 0.0217013888888889 0 0 0 0
"rogue" 0 0 0.00407016972607758 0 0 0.00868055555555556 0 0.0209916453251606 0 0
"safe" 0 0 0 0 0.0368233705658525 0.00434027777777778 0.00447327219861329 0 0 0
